Food Establishment,Kitchen/Food Prep Area,QUEENS,"(40.775020787078006, -73.91203701014496)"
Street Condition,Blocked - Construction,MANHATTAN,"(40.708320450458835, -74.01345013824609)"
Noise - Street/Sidewalk,Loud Talking,BROOKLYN,"(40.70567041228104, -73.92140871555608)"
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Blocked Driveway,No Access,BROOKLYN,"(40.68794403474674, -73.91656898811402)"
Dirty Conditions,E1 Improper Disposal,BROOKLYN,
Food Establishment,Food Contaminated,BROOKLYN,"(40.639259812075125, -74.00562815032207)"
Sidewalk Condition,Defacement,QUEENS,"(40.72229987374443, -73.87390506785137)"
Sidewalk Condition,Blocked - Construction,BROOKLYN,"(40.6146007537235, -73.95647898731364)"
ELECTRIC,ELECTRIC-SUPPLY,BRONX,
Food Establishment,Kitchen/Food Prep Area,MANHATTAN,"(40.78035041456416, -73.94682729834864)"
Street Light Condition,Street Light Out,BROOKLYN,
Noise - Commercial,Loud Music/Party,MANHATTAN,"(40.76550198639699, -73.98746608376727)"
Maintenance or Facility,Garbage or Litter,MANHATTAN,"(40.83736937163294, -73.94698410501621)"
Noise - Street/Sidewalk,Loud Talking,BROOKLYN,"(40.68709929523037, -73.92988610070498)"
ELECTRIC,ELECTRIC-WIRING,BRONX,
Street Condition,Cave-in,BROOKLYN,
Dirty Conditions,E11 Litter Surveillance,BROOKLYN,
Street Condition,Cave-in,BROOKLYN,
Maintenance or Facility,Garbage or Litter,STATEN ISLAND,"(40.5769054099012, -74.09847269787127)"
Street Condition,Cave-in,BROOKLYN,"(40.682342665259505, -73.94516399139646)"
GENERAL CONSTRUCTION,MOLD,STATEN ISLAND,
Food Establishment,No Permit or License,BROOKLYN,"(40.68055785437949, -73.86461354897679)"
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,
Food Establishment,Kitchen/Food Prep Area,BROOKLYN,"(40.70000628284061, -73.95374363999221)"
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,"(40.58776511218012, -74.10019169716688)"
Sidewalk Condition,Blocked - Construction,BROOKLYN,"(40.63883389691027, -73.98814564890083)"
PLUMBING,WATER-LEAKS,QUEENS,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Maintenance or Facility,Garbage or Litter,BRONX,"(40.862919470567554, -73.852033463877)"
Food Establishment,Water,BRONX,"(40.82123909934594, -73.92756250248348)"
ELECTRIC,ELECTRIC-WIRING,BRONX,
Sidewalk Condition,Blocked - Construction,BROOKLYN,"(40.68433404992615, -73.92784823524337)"
Street Light Condition,Fixture/Luminaire Door Open,QUEENS,
Illegal Parking,Blocked Sidewalk,MANHATTAN,"(40.7369617452575, -73.98450891288451)"
Violation of Park Rules,Obstructing Public Use,STATEN ISLAND,
Blocked Driveway,No Access,MANHATTAN,"(40.74057483352055, -73.9966980868164)"
GENERAL CONSTRUCTION,WINDOWS,BROOKLYN,
Street Condition,Cave-in,BROOKLYN,"(40.64180111129208, -73.94859522729351)"
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,
Smoking,Smoking Violation,MANHATTAN,"(40.76357532183773, -73.9888706953039)"
Water System,Dirty Water (WE),STATEN ISLAND,
Sidewalk Condition,Sidewalk Collapsed,BROOKLYN,"(40.635731573530016, -73.94117055914757)"
PAINT - PLASTER,CEILING,MANHATTAN,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
Dirty Conditions,E5 Loose Rubbish,BROOKLYN,
Street Condition,Cave-in,BROOKLYN,"(40.67895420905155, -73.93705481954022)"
Water System,Dirty Water (WE),STATEN ISLAND,
DOF Literature Request,SCRIE - Application for Seniors Not Enrolled - English,Unspecified,
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Sidewalk Condition,Unsafe Worksite,BROOKLYN,"(40.61285360010021, -73.96000263232305)"
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,
Illegal Parking,Posted Parking Sign Violation,MANHATTAN,"(40.74638244774647, -73.99135292495532)"
Water System,Dirty Water (WE),STATEN ISLAND,
PAINT - PLASTER,CEILING,BROOKLYN,
Dirty Conditions,E3 Dirty Sidewalk,BROOKLYN,
Water System,Dirty Water (WE),QUEENS,
GENERAL CONSTRUCTION,MOLD,BRONX,
Street Light Condition,Fixture/Luminaire Door Open,QUEENS,
Water System,Dirty Water (WE),STATEN ISLAND,
HEATING,HEAT,QUEENS,
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,MAIL-BOX,MANHATTAN,
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,MAIL-BOX,BROOKLYN,
Street Light Condition,Fixture/Luminaire Door Open,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
PLUMBING,RADIATOR,BRONX,
Dirty Conditions,"E4 18"" Law",BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
APPLIANCE,REFRIGERATOR,BRONX,
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,
Violation of Park Rules,Unlicensed Vendors,BRONX,
PLUMBING,TOILET,QUEENS,
Dirty Conditions,E3A Dirty Area/Alleyway,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,DOORS,QUEENS,
Dirty Conditions,E5 Loose Rubbish,BROOKLYN,
Water System,Dirty Water (WE),STATEN ISLAND,
HEATING,HEAT,BRONX,
Dirty Conditions,E5 Loose Rubbish,BROOKLYN,
Water System,Dirty Water (WE),QUEENS,
APPLIANCE,REFRIGERATOR,BROOKLYN,
Dirty Conditions,E5 Loose Rubbish,BROOKLYN,
Animal in a Park,Animal Waste,MANHATTAN,
PLUMBING,WATER-SUPPLY,BRONX,
Street Light Condition,Fixture/Luminaire Door Open,Unspecified,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Dirty Conditions,E3A Dirty Area/Alleyway,BRONX,
Water System,Dirty Water (WE),QUEENS,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Recycling Enforcement,ER1 Resident Recyc. (Owner/Manager,BRONX,
Violation of Park Rules,Biking/Rollerblading off Path,MANHATTAN,
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Dirty Conditions,E11 Litter Surveillance,BRONX,
Overgrown Tree/Branches,Hitting Power/Phone Lines,BRONX,
GENERAL CONSTRUCTION,DOORS,MANHATTAN,
Dirty Conditions,E3 Dirty Sidewalk,BRONX,
Water System,Dirty Water (WE),QUEENS,
GENERAL CONSTRUCTION,MOLD,BRONX,
Dirty Conditions,E3A Dirty Area/Alleyway,BRONX,
Animal in a Park,Dog Off Leash,MANHATTAN,
PAINT - PLASTER,CEILING,MANHATTAN,
Dirty Conditions,"E4 18"" Law",BRONX,
Maintenance or Facility,Structure - Outdoors,BRONX,
HEATING,HEAT,MANHATTAN,
Street Light Condition,Street Light Out,QUEENS,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,DOORS,QUEENS,
Street Light Condition,Street Light Out,Unspecified,
Water System,Dirty Water (WE),STATEN ISLAND,
HEATING,HEAT,MANHATTAN,
Street Light Condition,Street Light Out,Unspecified,
School Maintenance,Unclean Condition,BROOKLYN,"(40.61871993102171, -73.94229138509468)"
PLUMBING,TOILET,BRONX,
Street Light Condition,Street Light Out,QUEENS,
Water System,Hydrant Running (WC3),MANHATTAN,
HEATING,HEAT,BRONX,
Traffic Signal Condition,LED Lense,QUEENS,
Water System,Hydrant Defective (WC2),BRONX,
HEATING,HEAT,BRONX,
Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,QUEENS,
Water System,Hydrant Defective (WC2),BROOKLYN,
HEATING,HEAT,BRONX,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Water System,Hydrant Defective (WC2),QUEENS,
GENERAL CONSTRUCTION,FLOOR,BRONX,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Water System,Dirty Water (WE),STATEN ISLAND,
HEATING,HEAT,QUEENS,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Water System,Dirty Water (WE),QUEENS,
HEATING,HEAT,BRONX,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Water System,Dirty Water (WE),STATEN ISLAND,
GENERAL CONSTRUCTION,CABINETS,BROOKLYN,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,
Water System,Hydrant Defective (WC2),QUEENS,
PAINT - PLASTER,WALLS,BROOKLYN,
Street Light Condition,Street Light Out,QUEENS,
Water System,Hydrant Defective (WC2),QUEENS,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Street Light Condition,Fixture/Luminaire Out Of Position,QUEENS,
Water System,Hydrant Defective (WC2),QUEENS,
ELECTRIC,ELECTRIC-WIRING,BRONX,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Water System,Hydrant Leaking (WC1),QUEENS,
ELECTRIC,ELECTRIC-WIRING,BRONX,
Street Light Condition,Lamppost Wire Exposed,BROOKLYN,
Water System,Hydrant Leaking (WC1),BROOKLYN,
APPLIANCE,REFRIGERATOR,BROOKLYN,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Water System,Hydrant Knocked Over/Missing (WC),BROOKLYN,
PLUMBING,WATER-LEAKS,QUEENS,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Water System,Hydrant Leaking (WC1),QUEENS,
PLUMBING,WATER-LEAKS,BROOKLYN,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,
GENERAL CONSTRUCTION,WINDOWS,BROOKLYN,
Street Light Condition,Fixture/Luminaire Out Of Position,BROOKLYN,
Maintenance or Facility,Structure - Indoors,MANHATTAN,"(40.72841273385018, -73.99425247243117)"
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Street Light Condition,Fixture/Luminaire Out Of Position,QUEENS,
Water System,Hydrant Leaking (WC1),QUEENS,
GENERAL CONSTRUCTION,WINDOWS,BRONX,
Street Light Condition,Fixture/Luminaire Out Of Position,MANHATTAN,
Construction,Re-Inspect - No Show,QUEENS,"(40.586489147842286, -73.80419992451807)"
PAINT - PLASTER,CEILING,MANHATTAN,
Street Light Condition,Fixture/Luminaire Out Of Position,BROOKLYN,
Construction,Re-Inspect - No Show,QUEENS,"(40.586666429050155, -73.80193839079942)"
NONCONST,RUBBISH,BRONX,
Missed Collection (All Materials),1R Missed Recycling-All Materials,BROOKLYN,
School Maintenance,Unclean Condition,MANHATTAN,"(40.76336961963882, -73.9905926440345)"
NONCONST,RUBBISH,BRONX,
Missed Collection (All Materials),1 Missed Collection,QUEENS,
Construction,Initial - CO,QUEENS,"(40.77337320282007, -73.91849463041262)"
HEATING,HEAT,BROOKLYN,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,
HEATING,HEAT,MANHATTAN,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,
GENERAL CONSTRUCTION,MOLD,BRONX,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BRONX,
Construction,Re-Inspect - No Show,QUEENS,"(40.6719531115253, -73.80538019084202)"
HEATING,HEAT,BRONX,
Street Light Condition,Lamppost Base Door/Cover Missing,MANHATTAN,
Maintenance or Facility,Structure - Outdoors,STATEN ISLAND,
PAINT - PLASTER,CEILING,BROOKLYN,
Street Light Condition,Street Light Out,Unspecified,
Construction,Re-Inspect - Rslve Objections,QUEENS,"(40.75263485660488, -73.93756629559248)"
GENERAL CONSTRUCTION,DOORS,BRONX,
Street Light Condition,Lamppost Damaged,QUEENS,
Construction,Initial - CO,QUEENS,"(40.762425374022584, -73.92816433218033)"
PAINT - PLASTER,CEILING,BROOKLYN,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Hydrant Running (WC3),QUEENS,
ELECTRIC,ELECTRIC-WIRING,BROOKLYN,
Derelict Vehicles,14 Derelict Vehicles,BRONX,
Water System,Hydrant Running (WC3),QUEENS,
ELECTRIC,ELECTRIC-WIRING,BRONX,
Street Light Condition,Street Light Out,QUEENS,
Construction,Initial - Construction,QUEENS,"(40.73356696099338, -73.9196763177426)"
PLUMBING,WATER-LEAKS,BROOKLYN,
Street Light Condition,Street Light Out,BROOKLYN,
Construction,Re-Inspect - Rslve Objections,QUEENS,"(40.7678729409353, -73.77727655898883)"
ELECTRIC,ELECTRIC-WIRING,BROOKLYN,
Street Light Condition,Street Light Out,BROOKLYN,
Construction,Initial - Construction,QUEENS,"(40.71331264000972, -73.8286123124267)"
GENERAL CONSTRUCTION,FLOOR,BROOKLYN,
Street Light Condition,Street Light Out,BRONX,
Air Quality,"Air: Smoke, Chimney or vent (AS1)",MANHATTAN,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Street Light Condition,Street Light Out,BROOKLYN,
Construction,Initial - Construction,QUEENS,"(40.69077026383675, -73.82166748159868)"
PLUMBING,RADIATOR,QUEENS,
Street Light Condition,Street Light Out,BROOKLYN,
Construction,Initial - Construction,QUEENS,"(40.71331264000972, -73.8286123124267)"
ELECTRIC,BELL-BUZZER/INTERCOM,BRONX,
Street Light Condition,Street Light Out,QUEENS,
Construction,Initial - Construction,QUEENS,"(40.709536040337795, -73.875801231086)"
PLUMBING,WATER-LEAKS,BRONX,
Street Light Condition,Street Light Out,QUEENS,
EAP Inspection - F59,On Site Test,MANHATTAN,"(40.72596449538947, -73.9963091621503)"
GENERAL CONSTRUCTION,VENTILATION SYSTEM,BRONX,
Traffic Signal Condition,Controller,QUEENS,
EAP Inspection - F59,On Site Test,MANHATTAN,"(40.75641143839097, -73.98785762098194)"
GENERAL CONSTRUCTION,VENTILATION SYSTEM,BROOKLYN,
Traffic Signal Condition,Controller,MANHATTAN,
Fire Alarm - Reinspection,For Letter of Defect,STATEN ISLAND,"(40.61676438608126, -74.10276019607744)"
GENERAL CONSTRUCTION,VENTILATION SYSTEM,BRONX,
Traffic Signal Condition,Controller,QUEENS,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.74618876856147, -73.97923769678843)"
GENERAL CONSTRUCTION,VENTILATION SYSTEM,BROOKLYN,
Traffic Signal Condition,Controller,MANHATTAN,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.72596449538947, -73.9963091621503)"
PLUMBING,RADIATOR,BROOKLYN,
Derelict Bicycle,14B Derelict Bicycle,MANHATTAN,
Noise,Noise: Construction Equipment (NC1),QUEENS,
GENERAL CONSTRUCTION,FLOOR,MANHATTAN,
Other Enforcement,E10 Obstruction (Street/Sidewalk),MANHATTAN,
Electrical,Electrical Wiring Defective/Exposed,QUEENS,
PLUMBING,WATER-LEAKS,BROOKLYN,
Traffic Signal Condition,Controller,MANHATTAN,
Water System,Hydrant Running (WC3),MANHATTAN,
PLUMBING,RADIATOR,MANHATTAN,
Dirty Conditions,E1 Improper Disposal,STATEN ISLAND,
Water System,Hydrant Running (WC3),BROOKLYN,
CONSTRUCTION,PAVEMENT,MANHATTAN,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Hydrant Leaking (WC1),QUEENS,
GENERAL CONSTRUCTION,FLOOR,BROOKLYN,
Dirty Conditions,E3 Dirty Sidewalk,STATEN ISLAND,
Hazardous Materials,"Oil Spill On Street, Large (HQL)",BROOKLYN,
GENERAL CONSTRUCTION,CABINETS,BRONX,
Dirty Conditions,E3A Dirty Area/Alleyway,STATEN ISLAND,
Water System,Hydrant Running (WC3),BRONX,
GENERAL CONSTRUCTION,CABINETS,BROOKLYN,
Street Light Condition,Street Light Out,BRONX,
Water System,Hydrant Leaking (WC1),QUEENS,
GENERAL CONSTRUCTION,MOLD,BRONX,
Dirty Conditions,E3A Dirty Area/Alleyway,STATEN ISLAND,
Water System,Hydrant Locking Device Request (Use Comments) (WC5),MANHATTAN,
HEATING,HEAT,BRONX,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Water System,Hydrant Leaking (WC1),QUEENS,
PAINT - PLASTER,WALLS,MANHATTAN,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Hydrant Running (WC3),MANHATTAN,
PAINT - PLASTER,CEILING,BROOKLYN,
Street Light Condition,Street Light Out,BRONX,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.76281528344713, -73.97359031299233)"
HEATING,HEAT,BRONX,
Street Light Condition,Street Light Out,QUEENS,
Water System,Hydrant Running (WC3),MANHATTAN,
GENERAL CONSTRUCTION,MOLD,BRONX,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Water System,Leak (Use Comments) (WA2),BROOKLYN,
GENERAL CONSTRUCTION,WINDOWS,BRONX,
Dirty Conditions,E12 Illegal Dumping Surveillance,BROOKLYN,
Water System,Hydrant Running (WC3),BROOKLYN,
GENERAL CONSTRUCTION,CABINETS,BROOKLYN,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Water System,Hydrant Running (WC3),MANHATTAN,
HEATING,HEAT,BROOKLYN,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.76028869325874, -73.98015738905772)"
HEATING,HEAT,BROOKLYN,
Street Light Condition,Street Light Out,BRONX,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.764655181906875, -73.97797206653752)"
GENERAL CONSTRUCTION,DOORS,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Hazardous Materials,"Unsafe Chemical, Abandoned (HC2)",QUEENS,
HEATING,HEAT,MANHATTAN,
Dirty Conditions,E12 Illegal Dumping Surveillance,BROOKLYN,
Noise,Noise: Construction Before/After Hours (NM1),BRONX,
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Street Light Condition,Street Light Out,QUEENS,
Water System,Hydrant Running (WC3),STATEN ISLAND,
HEATING,HEAT,BRONX,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.74290515200289, -74.00226991916496)"
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Dirty Conditions,E12 Illegal Dumping Surveillance,STATEN ISLAND,
Fire Safety Director - F58,On Site Test,QUEENS,
HEATING,HEAT,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Hydrant Running (WC3),MANHATTAN,
GENERAL CONSTRUCTION,DOORS,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Hydrant Running (WC3),BRONX,
PLUMBING,WATER-SUPPLY,BROOKLYN,
Street Light Condition,Street Light Out,QUEENS,
Water System,Hydrant Running (WC3),QUEENS,
GENERAL CONSTRUCTION,MOLD,MANHATTAN,
Street Light Condition,Street Light Out,Unspecified,
Fire Safety Director - F58,On Site Test,MANHATTAN,"(40.75548706718211, -73.99728568897683)"
GENERAL CONSTRUCTION,DOORS,BRONX,
Street Light Condition,Street Light Out,BRONX,
Water System,Excessive Water In Basement (WEFB),BRONX,
GENERAL CONSTRUCTION,MOLD,BROOKLYN,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Hydrant Running (WC3),QUEENS,
GENERAL CONSTRUCTION,CABINETS,BRONX,
Street Light Condition,Street Light Out,Unspecified,
Water System,Leak (Use Comments) (WA2),QUEENS,
GENERAL CONSTRUCTION,DOORS,QUEENS,
Street Light Condition,Street Light Out,Unspecified,
Electrical,Electrical Wiring Defective/Exposed,MANHATTAN,
GENERAL CONSTRUCTION,DOORS,QUEENS,
Street Light Condition,Street Light Out,BRONX,
Electrical,Electrical Wiring Defective/Exposed,QUEENS,
GENERAL CONSTRUCTION,DOORS,BRONX,
Dirty Conditions,E12 Illegal Dumping Surveillance,BROOKLYN,
Noise,Noise: Construction Before/After Hours (NM1),MANHATTAN,
GENERAL CONSTRUCTION,DOORS,BRONX,
Street Light Condition,Street Light Out,QUEENS,
Water System,Hydrant Running Full (WA4),QUEENS,
ELECTRIC,ELECTRIC-WIRING,BROOKLYN,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Water System,Hydrant Running Full (WA4),STATEN ISLAND,
GENERAL CONSTRUCTION,MOLD,BRONX,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,Hydrant Running Full (WA4),STATEN ISLAND,
PLUMBING,WATER-LEAKS,MANHATTAN,
Street Light Condition,Street Light Dayburning,BROOKLYN,
Water System,Hydrant Running (WC3),QUEENS,
HEATING,HEAT,BRONX,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,Hydrant Running Full (WA4),QUEENS,
ELECTRIC,ELECTRIC-WIRING,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,BROOKLYN,
Water System,Hydrant Running Full (WA4),BROOKLYN,
GENERAL CONSTRUCTION,MOLD,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Benefit Card Replacement,Medicaid,Unspecified,
GENERAL CONSTRUCTION,CABINETS,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,BROOKLYN,
Noise,Noise: Construction Before/After Hours (NM1),MANHATTAN,
PAINT - PLASTER,CEILING,MANHATTAN,
Street Light Condition,Street Light Lamp Missing,BROOKLYN,
Water System,Leak (Use Comments) (WA2),STATEN ISLAND,
HEATING,HEAT,MANHATTAN,
Street Light Condition,Street Light Out,BROOKLYN,
Hazardous Materials,Chemical Odor (HD1),MANHATTAN,
GENERAL CONSTRUCTION,FLOOR,MANHATTAN,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,No Water/Low Pressure (WA5),QUEENS,
HEATING,HEAT,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,Leak (Use Comments) (WA2),BRONX,
PAINT - PLASTER,CEILING,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,Leak (Use Comments) (WA2),BROOKLYN,
GENERAL CONSTRUCTION,DOORS,QUEENS,
Street Light Condition,Street Light Lamp Missing,BROOKLYN,
Water System,Leak (Use Comments) (WA2),QUEENS,
GENERAL CONSTRUCTION,FLOOR,BRONX,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,No Water/Low Pressure (WA5),MANHATTAN,
HEATING,HEAT,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,No Water/Low Pressure (WA5),BROOKLYN,
GENERAL CONSTRUCTION,DOORS,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
DCA / DOH New License Application Request,Food Service Establishment License,Unspecified,
GENERAL CONSTRUCTION,FLOOR,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,No Water/Low Pressure (WA5),STATEN ISLAND,
HEATING,HEAT,BRONX,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,No Water/Low Pressure (WA5),STATEN ISLAND,
GENERAL CONSTRUCTION,MOLD,BRONX,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,No Water/Low Pressure (WA5),STATEN ISLAND,
GENERAL CONSTRUCTION,DOORS,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,No Water/Low Pressure (WA5),QUEENS,
GENERAL CONSTRUCTION,CABINETS,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,No Water/Low Pressure (WA5),STATEN ISLAND,
GENERAL CONSTRUCTION,DOORS,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,BROOKLYN,
Water System,No Water/Low Pressure (WA5),STATEN ISLAND,
GENERAL CONSTRUCTION,FLOOR,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Water System,Possible Water Main Break (Use Comments) (WA1),STATEN ISLAND,
GENERAL CONSTRUCTION,FLOOR,QUEENS,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water System,Possible Water Main Break (Use Comments) (WA1),STATEN ISLAND,
PAINT - PLASTER,CEILING,BRONX,
Traffic Signal Condition,LED Lense,QUEENS,
Water Conservation,Water Meter Broken/Leaking - Other (CMO),STATEN ISLAND,
GENERAL CONSTRUCTION,FLOOR,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Public Payphone Complaint,Damaged Telephone,MANHATTAN,"(40.75790746711998, -73.98929757361397)"
PAINT - PLASTER,CEILING,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Public Payphone Complaint,Damaged Telephone,MANHATTAN,"(40.76174981237407, -73.98648131566577)"
HEATING,HEAT,BROOKLYN,
Street Light Condition,Street Light Out,BROOKLYN,
Water Conservation,Water Meter Stolen/Missing - Private Residence (CLR),BROOKLYN,
CONSTRUCTION,ROOF,QUEENS,
Street Light Condition,Street Light Out,BROOKLYN,
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),BROOKLYN,
PAINT - PLASTER,CEILING,MANHATTAN,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),BROOKLYN,
HEATING,HEAT,QUEENS,
Dirty Conditions,E15 Illegal Postering,QUEENS,
DCA / DOH New License Application Request,Full Term Mobile Food Vendor License,Unspecified,
PLUMBING,WATER-LEAKS,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Electrical,Electrical Wiring Defective/Exposed,MANHATTAN,
HEATING,HEAT,QUEENS,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Noise,"Noise, Barking Dog (NR5)",STATEN ISLAND,
HEATING,HEAT,BROOKLYN,
Dirty Conditions,E15 Illegal Postering,BROOKLYN,
DCA / DOH New License Application Request,Seasonal Mobile Food Vendor License,Unspecified,
HEATING,HEAT,QUEENS,
Street Light Condition,Street Light Out,QUEENS,
DCA / DOH New License Application Request,Home Improvement Contractor License,Unspecified,
HEATING,HEAT,BRONX,
Dirty Conditions,E15 Illegal Postering,BROOKLYN,
DCA / DOH New License Application Request,Home Improvement Contractor License,Unspecified,
HEATING,HEAT,MANHATTAN,
Street Light Condition,Street Light Out,BROOKLYN,
Electrical,Electrical Wiring Defective/Exposed,BROOKLYN,
HEATING,HEAT,BRONX,
Street Light Condition,Street Light Out,QUEENS,
Noise,Noise:  lawn care equipment (NCL),QUEENS,
HEATING,HEAT,QUEENS,
Dirty Conditions,E15 Illegal Postering,QUEENS,
Consumer Complaint,Cigarette Sale to Minor,BROOKLYN,"(40.67415827417572, -73.88060776402114)"
PLUMBING,WATER-SUPPLY,BRONX,
Street Light Condition,Street Light Out,BROOKLYN,
Electrical,Electrical Wiring Defective/Exposed,STATEN ISLAND,
HEATING,HEAT,BRONX,
Street Light Condition,Street Light Out,MANHATTAN,
Consumer Complaint,Damaged/Defective Goods,QUEENS,"(40.72072751309919, -73.76015738230454)"
HEATING,HEAT,BROOKLYN,
Street Light Condition,Street Light Out,BRONX,
Noise,"Noise, Barking Dog (NR5)",BRONX,
HEATING,HEAT,QUEENS,
Street Light Condition,Street Light Out,MANHATTAN,
Benefit Card Replacement,Medicaid,Unspecified,
PLUMBING,WATER-LEAKS,BROOKLYN,
Street Light Condition,Street Light Out,QUEENS,
Elevator,Elevator - Defective/Not Working,QUEENS,
